,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967,Hombre,06/12/2001,BACHILLERATO,3,0,09/04/2023,09/29/2023,09/04/2023,09/04/2023,09/29/2023,50%,,,510,Centro 15,Parques Naturales,Informador/a Ambiental,Continuo,Sí,Per. Act. Extr.,GRUPO 07,ESCALA 12,Educación Ambiental,Informador/a Ambiental,I,-,03,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,41.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,09/04/2023,09/29/2023,50%,7%,Dentro,Sí,NO,NO,Sí,Sí,13140,0,13140,0,13140,468,119,587,0,587,26,,23,0,#NAME?,#REF!
6968,Hombre,07/15/1989,MASTER UNIVERSITARIO,3,0,02/21/2023,04/10/2023,02/21/2023,02/21/2023,04/10/2023,100%,,,410,Centro 4,Secundaria,Profesor/a Secundaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 02,Enseñanza Priv. Concertada,Profesor/a Secundaria,1,1.3,01,3206.35,0,0,0,0,0,0,63.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.47,272.47,0,0,0,0,0,0,0,309.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.06,0,0,0,0,0,0,0,0,0,02/21/2023,04/10/2023,100%,13%,Dentro,Sí,NO,Sí,NO,Sí,23884.03571,0,23884.03571,0,23884,3206,921,4128,0,4128,49,,34,1,#NAME?,#REF!
6969,Mujer,03/23/2000,E.S.O.,3,0,02/22/2023,03/16/2023,02/22/2023,02/22/2023,03/16/2023,75.32%,,,510,Centro 2,Club Deportivo,Monitor/a Club Deportivo,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 15,Inst. Deportivas,Monitor/a Club Deportivo,3,II,08,548.2,98.78,0,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.92,0,0,0,0,51.36,0,0,0,0,0,82.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,02/22/2023,03/16/2023,75%,6%,Dentro,Sí,NO,NO,Sí,Sí,11550.31287,0,11550.31287,0,11550,548,425,973,0,973,23,,24,1,#NAME?,#REF!
6970,Mujer,04/19/1997,MASTER UNIVERSITARIO,3,0,10/14/2022,,10/14/2022,02/15/2023,03/31/2023,36%,,,502,Centro 3,Secundaria,Profesor/a Secundaria,Continuo,No,Per. Docente,GRUPO 01,ESCALA 02,Enseñanza Priv. Concertada,Profesor/a Secundaria,1,1.3,01,1056.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,02/15/2023,03/31/2023,36%,12%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,1056,0,1056,0,1056,365,6970,27,1,#NAME?,#REF!
6970,Mujer,04/19/1997,MASTER UNIVERSITARIO,3,0,10/14/2022,06/30/2023,10/14/2022,04/01/2023,06/30/2023,36%,,,502,Centro 3,Secundaria,Profesor/a Secundaria,Continuo,No,Per. Docente,GRUPO 01,ESCALA 02,Enseñanza Priv. Concertada,Profesor/a Secundaria,1,1.3,01,2112.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.11,264.11,0,0,0,0,0,0,0,297.11,0,0,0,0,0,0,0,0,0,120.77,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,04/01/2023,06/30/2023,36%,25%,Dentro,Sí,NO,NO,Sí,Sí,23539.49176,0,23539.49176,0,23539,2113,946,3059,0,3059,181,6970,27,1,#NAME?,#REF!
6971,Hombre,08/30/1974,GRADO,3,2,02/22/2023,,02/22/2023,02/22/2023,03/22/2023,100%,,,410,Centro 15,Parques Naturales,Coordinador/a Ed. Ambiental,Partido,No,Per. Act. Extr.,GRUPO 07,ESCALA 12,Educación Ambiental,Coordinador/a Ed. Ambiental,I,-,02,1348.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.68,0,0,0,0,107.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,02/22/2023,03/22/2023,100%,8%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,1348,332,1681,0,1681,313,6971,49,1,#NAME?,#REF!
6971,Hombre,08/30/1974,GRADO,3,2,02/22/2023,,02/22/2023,04/19/2023,08/17/2023,100%,,,410,Centro 15,Parques Naturales,Coordinador/a Ed. Ambiental,Partido,No,Per. Act. Extr.,GRUPO 07,ESCALA 12,Educación Ambiental,Coordinador/a Ed. Ambiental,I,-,02,5633.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,04/19/2023,08/17/2023,100%,33%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,5633,939,6572,0,6572,313,6971,49,1,#NAME?,#REF!
6971,Hombre,08/30/1974,GRADO,3,2,02/22/2023,10/22/2023,02/22/2023,08/18/2023,10/22/2023,100%,,,402,Centro 15,Parques Naturales,Coordinador/a Ed. Ambiental,Partido,No,Per. Act. Extr.,GRUPO 07,ESCALA 12,Educación Ambiental,Coordinador/a Ed. Ambiental,I,-,02,3061.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.91,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,08/18/2023,10/22/2023,100%,18%,Dentro,Sí,NO,Sí,NO,Sí,16930.13788,0,16930.13788,0,16930,3061,627,3688,0,3688,243,6971,49,1,#NAME?,#REF!
6973,Mujer,09/19/1973,E.G.B.,3,2,02/21/2023,07/31/2023,02/21/2023,02/21/2023,07/31/2023,78.94%,,,510,Centro 5,Limpieza,Empl. Servicio Limpieza,Continuo,No,Per. Manten.,GRUPO 04,ESCALA 21,Enseñanza Priv. Concertada,Empl. Servicio Limpieza,3,3.2,10,4080.73,169.88,0,0,0,0,0,0,250.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.55,375.55,0,0,0,0,0,0,0,425.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.12,0,0,0,0,0,0,0,0,0,02/21/2023,07/31/2023,79%,44%,Dentro,Sí,NO,NO,Sí,Sí,11719.4634,0,11719.4634,0,11719,4081,1603,5684,0,5684,161,,50,1,#NAME?,#REF!
6974,Hombre,02/05/1974,E.G.B.,3,1,02/28/2023,06/30/2023,02/28/2023,02/28/2023,06/30/2023,100%,,,410,Centro 3,Cocina,Empl. Servicio Comedor,Partido,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Empl. Servicio Comedor,3,3.3,10,3946.93,165.38,0,0,0,0,0,0,242.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.21,363.21,0,0,0,0,0,0,0,414.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.1,0,0,0,0,0,0,0,0,0,02/28/2023,06/30/2023,100%,34%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,3947,1554,5501,0,5501,123,6974,50,1,#NAME?,#REF!
6974,Hombre,02/05/1974,E.G.B.,3,1,09/11/2023,,02/28/2023,09/11/2023,12/31/2023,100%,,,410,Centro 3,Cocina,Empl. Servicio Comedor,Partido,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Empl. Servicio Comedor,3,3.3,10,3887.32,-151.05,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,09/11/2023,12/31/2023,100%,31%,Dentro,Sí,NO,Sí,NO,Sí,12668.49821,0,12668.49821,0,12668,3887,403,4290,0,4290,112,6974,50,1,#NAME?,#REF!
6975,Hombre,10/14/1994,MASTER UNIVERSITARIO,3,0,02/28/2023,,02/28/2023,02/28/2023,06/12/2023,100%,,,410,Centro 5,Secundaria,Profesor/a Secundaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 02,Enseñanza Priv. Concertada,Profesor/a Secundaria,1,1.3,01,6737.75,0,0,0,0,0,0,26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.24,0,0,0,0,0,0,0,0,0,0,563.73,563.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.1,0,0,0,0,0,0,0,0,0,02/28/2023,06/12/2023,100%,29%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,6738,1385,8122,0,8122,307,6975,29,1,#NAME?,#REF!
6975,Hombre,10/14/1994,MASTER UNIVERSITARIO,3,0,02/28/2023,06/30/2023,02/28/2023,06/13/2023,06/30/2023,100%,,,402,Centro 5,Secundaria,Profesor/a Secundaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 02,Enseñanza Priv. Concertada,Profesor/a Secundaria,1,1.3,01,1176.65,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.45,98.45,0,0,0,0,0,0,0,755.5,0,0,0,0,0,0,0,0,0,44.69,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,06/13/2023,06/30/2023,100%,5%,Dentro,Sí,NO,Sí,NO,Sí,23859.84722,0,23859.84722,0,23860,1177,1002,2178,0,2178,123,6975,29,1,#NAME?,#REF!
6976,Hombre,08/18/1995,E.S.O.,3,0,03/01/2023,06/25/2023,03/01/2023,06/20/2023,06/25/2023,44.2%,,,300,Centro 1,Artes y Cultura,Monitor/a Centro de la Artes y la Cultura,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 14,Ocio Educat.,Monitor/a Centro de la Artes y la Cultura,IV,-,08,97.81,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.13,0,12.13,85.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,06/20/2023,06/25/2023,44%,2%,Dentro,Sí,NO,NO,Sí,Sí,13461.78356,0,13461.78356,0,13462,98,134,231,0,231,117,6976,28,1,#NAME?,#REF!
6976,Hombre,08/18/1995,E.S.O.,3,0,03/01/2023,,03/01/2023,03/01/2023,06/19/2023,31.16%,,,300,Centro 1,Artes y Cultura,Monitor/a Centro de la Artes y la Cultura,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 14,Ocio Educat.,Monitor/a Centro de la Artes y la Cultura,IV,-,08,1242.41,238.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.06,0,148.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/01/2023,06/19/2023,31%,30%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,1242,534,1777,0,1777,306,6976,28,1,#NAME?,#REF!
6978,Mujer,12/26/1998,GRADO,3,0,09/05/2023,,03/01/2023,09/05/2023,12/31/2023,100%,,,100,Centro 3,D.O.P.,Maestro/a Terapeuta,Partido,No,Per. Docente,GRUPO 01,ESCALA 03,Enseñanza Priv. Concertada,Maestro/a Terapeuta,1,1.2,02,6634.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,0,8.16,552.82,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,09/05/2023,12/31/2023,100%,32%,Dentro,Sí,NO,Sí,NO,Sí,20520.60932,0,20520.60932,0,20521,6634,590,7224,0,7224,118,6978,25,1,#NAME?,#REF!
6978,Mujer,12/26/1998,GRADO,3,0,03/01/2023,06/30/2023,03/01/2023,03/01/2023,06/30/2023,100%,,,410,Centro 3,D.O.P.,Maestro/a Terapeuta,Partido,No,Per. Docente,GRUPO 01,ESCALA 03,Enseñanza Priv. Concertada,Maestro/a Terapeuta,1,1.2,02,6663.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.18,0,0,0,0,0,0,0,0,0,0,555.28,555.28,0,0,0,0,0,0,0,639.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,03/01/2023,06/30/2023,100%,33%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,6663,2189,8853,0,8853,122,6978,25,1,#NAME?,#REF!
6979,Mujer,08/18/1996,MASTER UNIVERSITARIO,3,0,03/02/2023,,03/02/2023,03/02/2023,03/09/2023,16.66%,,,502,Centro 12,SAED,Profesor/a SAED,Continuo,No,Per. Docente,GRUPO 01,ESCALA 07,E.Privada No Concer.,Profesor/a SAED,I,3,01,75.87,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.02,0,0,0,0,0,0,0,0,0,03/02/2023,03/09/2023,17%,2%,Dentro,NO,NO,NO,Sí,Sí,0,0,0,0,0,76,25,101,0,101,305,6979,27,1,#NAME?,#REF!
6979,Mujer,08/18/1996,MASTER UNIVERSITARIO,3,0,03/02/2023,06/25/2023,03/02/2023,03/10/2023,06/25/2023,33.33%,,,502,Centro 12,SAED,Profesor/a SAED,Continuo,No,Per. Docente,GRUPO 01,ESCALA 07,E.Privada No Concer.,Profesor/a SAED,I,3,01,2083.85,0,0,0,0,0,0,0,0,0,0,0,0,0,112.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.03,183.03,0,183.03,0,225.6,0,0,0,0,0,0,0,0,0,86.04,0,0,0,0,0,,0,3.06,0,0,0,0,0,0,0,0,0,03/10/2023,06/25/2023,33%,30%,Dentro,Sí,NO,NO,Sí,Sí,21130.03661,0,21130.03661,0,21130,2084,977,3060,0,3060,116,6979,27,1,#NAME?,#REF!
6980,Mujer,03/30/1990,MASTER UNIVERSITARIO,3,0,03/06/2023,06/30/2023,03/06/2023,03/06/2023,06/30/2023,100%,,,402,Centro 6,Secundaria,Profesor/a Secundaria,Partido,No,Per. Docente,GRUPO 01,ESCALA 02,Enseñanza Priv. Concertada,Profesor/a Secundaria,1,1.3,01,7546.56,0,0,0,0,0,0,60.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.88,633.88,0,0,0,0,0,0,0,760.4,0,0,0,0,0,0,0,0,0,292.49,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,03/06/2023,06/30/2023,100%,32%,Dentro,Sí,NO,Sí,NO,Sí,23542.68718,0,23542.68718,0,23543,7547,2385,9931,0,9931,117,,34,1,#NAME?,#REF!
6981,Mujer,07/31/1997,F.P.,3,0,03/06/2023,06/22/2023,03/06/2023,03/06/2023,06/22/2023,100%,,,402,Centro 2,D.O.P.,Técnico/a Integración Social,Partido,No,Per. Complementario,GRUPO 05,ESCALA 08,Enseñanza Priv. Concertada,Técnico/a Integración Social,4,4,02,4858.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.57,412.57,0,0,0,0,0,0,0,478.8,0,0,0,0,0,0,0,0,0,190.65,0,0,0,0,0,,0,4.08,0,0,92.4,0,0,0,0,0,0,03/06/2023,06/22/2023,100%,30%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,4859,1499,6357,92,6450,109,6981,26,1,#NAME?,#REF!
6981,Mujer,07/31/1997,F.P.,3,0,10/02/2023,,03/06/2023,10/02/2023,12/31/2023,100%,,,402,Centro 2,D.O.P.,Técnico/a Integración Social,Partido,No,Per. Complementario,GRUPO 05,ESCALA 08,Enseñanza Priv. Concertada,Técnico/a Integración Social,4,4,02,3439.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.06,0,0,350.63,0,0,323,0,0,0,10/02/2023,12/31/2023,100%,25%,Dentro,Sí,NO,Sí,NO,Sí,13796.87967,0,13796.87967,0,13797,3440,346,3786,674,4459,91,6981,26,1,#NAME?,#REF!
6982,Hombre,06/12/1995,E.S.O.,3,0,03/03/2023,04/26/2023,03/03/2023,03/03/2023,04/26/2023,87.01%,,,510,Centro 5,Actividades Acuáticas,Monitor/a Natación Escolar,Partido,No,Per. Act. Extr.,GRUPO 06,ESCALA 16,Inst. Deportivas,Monitor/a Natación Escolar,3,II,08,1489.66,316.63,0,94.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.2,0,0,0,0,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/03/2023,04/26/2023,87%,15%,Dentro,Sí,NO,NO,Sí,Sí,11361.82675,0,11361.82675,0,11362,1490,970,2459,0,2459,55,,29,1,#NAME?,#REF!
6985,Mujer,09/12/1986,E.S.O.,1,4,03/06/2023,03/07/2023,03/06/2023,03/06/2023,03/07/2023,100%,,,410,Centro 6,Limpieza,Empl. Servicio Limpieza,Partido,No,Per. Manten.,GRUPO 04,ESCALA 21,Enseñanza Priv. Concertada,Empl. Servicio Limpieza,3,3.2,10,63.1,2.64,0,0,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.02,0,0,0,0,0,0,0,0,0,03/06/2023,03/07/2023,100%,1%,Dentro,Sí,NO,Sí,NO,Sí,11515.75,0,11515.75,0,11516,63,19,82,0,82,2,,37,1,#NAME?,#REF!
6986,Mujer,10/29/1978,E.G.B.,3,1,03/06/2023,,03/06/2023,03/06/2023,03/10/2023,100%,,,410,Centro 6,Cocina,Empl. Servicio Comedor,Partido,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Empl. Servicio Comedor,3,3.3,10,157.74,6.61,0,0,0,0,0,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.02,0,0,0,0,0,0,0,0,0,03/06/2023,03/10/2023,100%,1%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,158,17,175,0,175,301,6986,45,1,#NAME?,#REF!
6986,Mujer,10/29/1978,E.G.B.,3,1,05/08/2023,07/31/2023,03/06/2023,05/08/2023,07/31/2023,78.94%,,,502,Centro 3,Limpieza,Empl. Servicio Limpieza,Continuo,No,Per. Manten.,GRUPO 04,ESCALA 21,Enseñanza Priv. Concertada,Empl. Servicio Limpieza,3,3.2,10,2141.76,89.16,0,0,0,0,0,0,131.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.11,197.11,0,0,0,0,0,0,0,244.3,0,0,0,0,0,0,0,0,0,91.46,0,0,0,0,0,,0,3.06,0,0,0,0,0,0,0,0,0,05/08/2023,07/31/2023,79%,23%,Dentro,Sí,NO,NO,Sí,Sí,11650.58198,0,11650.58198,0,11651,2142,954,3095,0,3095,85,6986,45,1,#NAME?,#REF!
6986,Mujer,10/29/1978,E.G.B.,3,1,03/06/2023,03/30/2023,03/06/2023,03/11/2023,03/30/2023,100%,,,410,Centro 6,Limpieza,Empl. Servicio Limpieza,Partido,No,Per. Manten.,GRUPO 04,ESCALA 21,Enseñanza Priv. Concertada,Empl. Servicio Limpieza,3,3.2,10,630.97,27.09,0,0,0,0,0,0,38.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.59,72.59,0,0,0,0,0,0,0,82.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/11/2023,03/30/2023,100%,5%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,631,294,925,0,925,25,6986,45,1,#NAME?,#REF!
6987,Hombre,12/26/1983,MASTER UNIVERSITARIO,3,0,03/06/2023,07/03/2023,03/06/2023,03/06/2023,07/03/2023,100%,,,410,Centro 3,D.O.P.,Profesor/a Terapeuta,Partido,No,Per. Docente,GRUPO 01,ESCALA 03,Enseñanza Priv. Concertada,Profesor/a Terapeuta,1,1.3,01,6901.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.14,575.14,0,0,0,0,0,0,0,672.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.1,0,0,0,0,0,0,0,0,0,03/06/2023,07/03/2023,100%,33%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,6902,1828,8730,0,8730,120,6987,40,1,#NAME?,#REF!
6987,Hombre,12/26/1983,MASTER UNIVERSITARIO,3,0,09/01/2023,,03/06/2023,09/01/2023,12/31/2023,100%,,,100,Centro 3,D.O.P.,Profesor/a Terapeuta,Partido,No,Per. Docente,GRUPO 01,ESCALA 03,Enseñanza Priv. Concertada,Profesor/a Terapeuta,1,1.3,01,8215.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,684.61,0,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,0,0,0,0,0,0,0,09/01/2023,12/31/2023,100%,33%,Dentro,Sí,NO,Sí,NO,Sí,24578.68115,0,24578.68115,0,24579,8215,724,8939,0,8939,122,6987,40,1,#NAME?,#REF!
6988,Hombre,07/08/1979,E.G.B.,2,0,03/06/2023,06/25/2023,03/06/2023,03/06/2023,06/25/2023,100%,,,300,Centro 3,Cocina,Empl. Servicio Comedor,Partido,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Empl. Servicio Comedor,3,3.3,10,3496.61,146.51,0,0,0,0,0,0,214.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.48,330.48,0,0,0,0,0,0,0,373.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,104.43,0,0,0,0,0,0,03/06/2023,06/25/2023,100%,31%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,3497,1399,4896,104,5000,112,6988,44,1,#NAME?,#REF!
6988,Hombre,07/08/1979,E.G.B.,2,0,09/01/2023,,03/06/2023,09/01/2023,12/31/2023,100%,,,300,Centro 3,Cocina,Empl. Servicio Comedor,Partido,No,Per. Cocina,GRUPO 04,ESCALA 17,Enseñanza Priv. Concertada,Empl. Servicio Comedor,3,3.3,10,4039.92,-132.73,0,0,0,0,0,0,230.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.08,0,0,118.68,0,0,25.2,0,0,0,09/01/2023,12/31/2023,100%,33%,Dentro,Sí,NO,Sí,NO,Sí,12086.6459,0,12086.6459,0,12087,4040,459,4498,144,4642,122,6988,44,1,#NAME?,#REF!
6989,Hombre,01/06/1997,E.S.O.,3,0,03/08/2023,,03/08/2023,03/08/2023,03/24/2023,100%,,,410,Centro 2,Actividades Acuáticas,Socorrista,Partido,No,Per. Act. Extr.,GRUPO 06,ESCALA 16,Inst. Deportivas,Socorrista,3,II,08,520.97,59.14,0,36.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.39,0,0,0,0,63.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,03/08/2023,03/24/2023,100%,5%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,521,283,804,0,804,299,6989,27,1,#NAME?,#REF!
6989,Hombre,01/06/1997,E.S.O.,3,0,03/08/2023,,03/08/2023,04/24/2023,07/02/2023,100%,,,410,Centro 3,Actividades Acuáticas,Socorrista,Partido,No,Per. Act. Extr.,GRUPO 06,ESCALA 16,Inst. Deportivas,Socorrista,3,II,08,2182.96,252.21,0,149.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,04/24/2023,07/02/2023,100%,19%,Dentro,NO,NO,Sí,NO,Sí,0,0,0,0,0,2183,919,3102,0,3102,299,6989,27,1,#NAME?,#REF!
6989,Hombre,01/06/1997,E.S.O.,3,0,03/08/2023,07/23/2023,03/08/2023,07/03/2023,07/23/2023,51.95%,,,502,Centro 3,Actividades Acuáticas,Socorrista,Continuo,No,Per. Act. Extr.,GRUPO 06,ESCALA 16,Inst. Deportivas,Socorrista,3,II,08,334.33,14.22,0,47.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.18,0,0,0,0,225,0,0,0,0,0,30.36,0,0,0,22.69,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,07/03/2023,07/23/2023,52%,6%,Dentro,Sí,NO,NO,Sí,Sí,11185.70512,0,11185.70512,0,11186,334,419,753,0,753,138,6989,27,1,#NAME?,#REF!
